date,username,fulltext 
2022-03-07 11:53:35,Nylee__,"@collegemenfess Dosenku ada yg gelar dokter, jd pertemuan pertama matkul itu, dikasih arahan dulu sama asisten dokternya dan disuruh kalau manggil dosen itu dokter/dok jangan pake"
2022-03-07 11:52:12,IniNathannnn,"@tubirfess ortu gue tergantung mood, kadang sakit parah gak di peduliin tapi abis itu langsung manggil dokter, malah kadang di omelin karna gak mau ke dokter dan dokternya dj suruh ke rumah, kadanga b aja. kadang peduli banget sampe makan aja harus di tanyain dan bener² di perhatian:/"
2022-03-07 11:50:56,omeg_,"kalo dokternya model Ik Jun gini sih, aku anniv sama sakit pinggang juga ikhlas 🙃"
2022-03-07 11:47:35,Baebaezam,@asdfvxx Untung gak tambah disogok sama dokternya 😂
2022-03-07 11:46:53,rubyjxen,"@sheduktif Kasian dokter, susternya"
2022-03-07 11:44:57,asdfvxx,Berdosa bgt pas swab bersinin dokternya 🥺
2022-03-07 11:42:39,cumadisiniajaaa,"Ternyata mau ketemu dokter gigi takutt bangett, tapi diluar dugaan banget dokternya baik + yang tadinya antrian paling belakang malah jadi pertama 👍"
2022-03-07 11:41:29,sprinkleparkle,"@Askrlfess Aku nyaman kok selama ini chat dokter umum di halodoc, krna emg dr dulu kalo sakit udah langganan buat ke halodoc trs skrg coba ke psikolognya dan menurutku bagus, dokternya jg baik"
2022-03-07 11:34:01,ubettergo,Mana ekspresi dokternya kaget lgi kok Tiba-tiba disodorin hp
2022-03-07 11:34:00,ubettergo,"Kocak banget, tenggorokan lagi gatel banget jadi gabisa ngomong. Pas di dokter tadi sengaja ngetik keluhan sakit nya di notes biar dokternya baca 😭."
2022-03-07 11:30:44,komentat0er,@Askrlfess Tergantung daerah dan dokternya. Makin berpengalaman makin mahal. Biasanya 300 ke atas kalo cuma usg gitu2 aja ga pake tes macem-macem
2022-03-07 11:25:20,Garemnyasultan,"@gyugyumygyu Iyaa serangan jantung klo liat dri ket kemarin berhenti berdetak kan ya dokternya blg,, ya gmn ga brhenti org oksigen aja ga dipakein 😅 ,, penonton udh master smua gni msh aja ga mau koreksi 🤣 lulusan hospital playlist sm kim sabu 😂 smua nih."
2022-03-07 11:17:00,pacardepin,@jjaejaepeach catet dulu ka keluhannya tar kasih ke dokternya aja suruh baca hshshs
2022-03-07 11:14:40,hcantxx,"@jjaejaepeach Santuy aja kak, kayak g terjadi apa2😭 tapi kalo dokternya cowok muda ati2 mulut sama otak kadang g sefrekuensi😭🙏"
2022-03-07 11:14:27,rizka308,@jjaejaepeach Coba pas dokternya tanya jangan tatap matanya biar gak gugup
2022-03-07 11:13:50,ditendangmama,"Berobat ke dokter, guanya sembuh dokternya sekarat"
2022-03-07 11:11:37,yeolloey,"Jujurly benang2 yg tertanam di gusiku sudah terasa gatal dan risih sekali. Harusnya malem ini cabut benang tp krn dokternya isoman, jadi mundur besok sabtu. Kalau bs dicabut sendiri, pgn gw cabut sendiri aja benangnya 😭😭😭"
2022-03-07 11:09:03,Bintang0151,@gyugyumygyu @Garemnyasultan Iya kan sebelum menjelang kelahiran dokternya sama sama diskusi malah kalau nggak salah si Ander nya debat sama sokyong kaya bocah😂 di ruang rapat iya nggak? ah Drakor kesukaan gw nih pengin banget ada season 3 nya
2022-03-07 11:06:12,collegemenfess,[cm] guys kalian yg ngekos dan pernah sakit (bukan c0v1d) itu konsul dokternya gimana yaa? Sender gatau😭😭😭 tia!
2022-03-07 11:01:54,figawo,@leokeciI @jimekecil @unraeul @ableuries @chiakibdg gw dokternya gw menawarkan diri untuk jd therapist lu semua #ForFree
2022-03-07 10:58:11,andhikatsu,kasian banget pasti mbak dokternya laporan penipuan ke akun penipu itu  pas pulang shift 3 https://t.co/wyoHo7HR5b
2022-03-07 10:56:10,wiradisuta,@ronaasmaraa @contactap2 biasanya dikasih hardcopy kan dari RS / Klinik dsb... ada ttd dokternya dan nomor teleponnya
2022-03-07 10:55:47,thviuu,@_vcuts Dokternya cowo😔💔
2022-03-07 10:51:37,anneIvy_,Anjir gue pgn marah ma dokternya
2022-03-07 10:50:31,chaachidot,"Sebelum diancam saya diomelin dulu; “sudah berkali-kali dikasih tau jangan malas minum, jangan tahan pipis, masih saja!”

Ya begitulah kalau susternya teman akrabmu, bukannya dirawat dengan penuh kasih sayang, malah diomelin. 🤭"
2022-03-07 10:49:29,sim_sus,"@duschamara @smitzchx @cloudsrainny @BanditSaitama @thedragonfru @txtfrombrand Viva masih terbaik sih untuk muka dan kantongku. Itupun coba2 dulu karena teman cerita, pas dia konsul ke dokternya saat kulit mukanya bermasalah disaranin jangan pake macem2 dulu cuma viva. Eh, beneran sesuai, jarang berjerawat sekarang."
2022-03-07 10:47:34,chaachidot,"Tiga kali masuk IGD karena ISK. Kebetulan tiap masuk IGD, suster jaganya adalah teman akrab saya. Kali ketiga di IGD, sebelum diperbolehkan pulang, susternya ngancam kalau saya ke IGD lagi dengan penyakit yang sama, dia tidak mau urusin saya lagi. https://t.co/lSOdJYm6pF"
2022-03-07 10:46:55,Restuu13,"Jadi inget dulu nanya dokter, kenapa urine nya ada lemak2 nya gitu. Kurang minum, padahal hampir 3lt sehari kata dokternya minum ajah yang banyak sampe kembung 🤣 https://t.co/rhyjlgv0aE"
2022-03-07 10:44:15,guccidirajo,"@__Sridiana_3va Betul Uni.. kadang ada juga blom dikasih obat, eeh udah sembuh duluan karena udah ketemu dokternya pujaannya.. 😁😂"
2022-03-07 10:42:28,anggitanikma,"Temen aku yg nikahnya di bulan yg sama ternyata skrg hamilnya bareng, RS &amp; dokternya jg sama pula aaaakkkk yaAllah berikanlah kelancaran utk persalinan kedua temanku ini sehingga aku nanti bisa nengokin si kecil uhuhu terharu bgt hati aku🥺♥️"
2022-03-07 10:40:46,ekafardiana,"Dr dulu mindsetnya kalau pelayanan kesehatan masyarakat dibawah naungan pemerintah pasti resepsionis sampe dokternya judes².
Terpatahkan sudah di unit pelayanan kesehatan puskesmas Turen. Tabs 👍"
2022-03-07 10:37:20,ekafardiana,"Coba priksa ke puskesmas, ternyata pelayanannya oke juga. Dokternya ramah dan sabar. Ini asliii yg bikin nyaman.
Murah puol.
Kekurangannya gk bisa booking antrean by phone. Jd kalau pas pengunjung ramai harus antre berjam-jam. Solusinya datang di wkt akhir pendaftaran."
2022-03-07 10:35:41,sheisamonsta2,"@prettiestshownu Hatus minimal 6 bln dari dosis kedua ka setau aku
Nanti disana nya jg di itung lagi sama dokternya"
2022-03-07 10:35:41,haeluuv,@vehyuck vel daritadi blm selesai juga ke dokternya? hahaha maap aku ngakak
2022-03-07 10:33:53,dscljnosqkkdy,Ya allah dokternya lama bettt 😭😭😭
2022-03-07 10:24:24,C97Bang,"Guys kalo kalian butuh rumah sakit untuk cek kandungan, imunisasi, melahirkan, dll. Coba ke Eltern Hospital aja ya. Pelayanannya keren cepet bgt. Dokter dan susternya juga asik parah
ㅤ
https://t.co/HEJ88LEGpx 
https://t.co/MOqMHqjKP9 https://t.co/yD4OxvK8c3"
2022-03-07 10:20:55,nonaninunene,"@senapops Aku aku, keracunan masakan padang pas telat makan (nb aku punya maag). Makan jam 3 sore, setelahnya buang air trus smpe udah pucet. Jam 6 sore dibawa ke rs karena minum 1 sendok aja langsung keluar. Pas smpe rs, dokternya bilang ""ini telat 5 menit aja,udah lewat kamu"", hampir die"
2022-03-07 10:20:21,chouagi,"Yep tenaga ekstra. Double masker setiap keluar. Main sama temen bisa dihitung dengan jari tangan selama 2 tahun. 
Antigen ttp dilakuin juga. 
Bahkan di rumah juga pake masker, semua demi jaga orang tua karena msh satu selama ini blm bisa vaksin sm dokternya https://t.co/eUBq10ZDvA"
2022-03-07 10:17:20,DEOBIYAGI,gue nunggu dari jam 4 anjir sampe skrg dokternya kaga dateng2 pdhl jadwalnya jam 4 lohh anj
2022-03-07 10:16:06,whitelab_id,"Nah, bagi para Bumil &amp; Busui, untuk pemakaian Acne Series ini harus dikonsultasikan dulu dengan dokternya masing-masing ya!!🥰

#YourAcneSavior #Whitelab #WhitelabID"
2022-03-07 10:14:54,hyflowr,Kenapa ga bilang aja ke dokternya 😭
2022-03-07 10:12:22,fthrmdhn,"@yourpetsfess Ikutin kata dokternya aja. Kalau kucing aku dulu iya, kata dokternya begitu"
2022-03-07 10:10:52,mutiaNH,@ayctra HEH AKU JUGA PERNAH . Udah ya allah kagak ada kapan mulai . Dokternya katanya baru mimpin operasi . Akhirnya aku ganti poli langsung masuk wkwkwk . Untung cuma sakit apa dl tu .
2022-03-07 10:09:47,ame_lotso,"@HalodocID halo min mau tanya kalo kitabuat janji dgn dokter trus harga dokternya 200rb, nah kita bayar 200rb aja atau ada biaya lain min?"
2022-03-07 10:08:53,ayctra,@mutiaNH aku terakhir priksa disana dokternya molor sejam lebih. makanya pasien sampe numpuk
2022-03-07 10:07:40,xxwlrose,"Susternya pas baca nama gw, ""loh masuk lagi? Besok puasa jam 7, operasi kek biasa"" saking apalnya😭"
2022-03-07 10:06:30,bitter24H,"@Askrlfess aku pernah dn ga muncul ruam merah nder, itu udh ke DBD bkn ya, coba tanya ke dokternya harusnya dirawat sih dulu aku cuma panas tinggi sama lemes dirawat kok, smoga cepet sembuh ya"
2022-03-07 10:03:31,26720_st,"@02PNaddie @twitkocheng Kittenku juga ditinggal induknya,umurnya 8hari, kemarin kittenku sakit krna gak cocok susu, kata dokternya kasih sgm LLM non lactose, alhamdulilah udh gak mencri lagi, mungkin bisa kasih susu itu aja,."
2022-03-07 10:01:38,cheahyunt,@chanyoexL dokternya agak awikwok ga sie
2022-03-07 09:58:11,_chefghibah,@clobazam_ Dokternya takut kena mental juga 😖
2022-03-07 09:50:52,an_xxca,"@convomf Ga nder, mending di cek ke dokter deh takut kenapa² terus nanti klo uda disana dokternya gaplok sender jgn marah ya"
2022-03-07 09:45:45,Banana80209691,@kochengfess Ini yang diperiksakan ke dokter gara-gara perutnya besar bukan? Terus kata dokternya emang berlemak aja?
2022-03-07 09:39:13,izpeezy,"nah kan enak kl dokternya kaga judgemental gini, orang jg jadi ga takut buat check up wkwkwk"
2022-03-07 09:38:38,Chupacuphs,"@iyainidwi @kochengfess Tergantung vet nya kak. Aku kemarin abis 650an. Klo di vet lain bisa 800 - 1jt. Tp jgn asal pilih vet murah ya kak, cari yg bagus juga karena steril kucing betina itu dioperasi, klo gak bener dokternya takut bikin sakit si kucingnya."
2022-03-07 09:35:39,aprodhitecy,"@ZOO_FESS Waktu itu kucingku pernah jatuh trus pincang, aku tanya ke halodoc kata dokternya suruh kompres pake air es dulu. Klo misalnya bengkak atau memar dan stlah bbrp jam masih pincang disaranin utk lgsg cek ke vet nder."
2022-03-07 09:33:06,huangkya,"@dinoorraawr SAMA AKU JUGA, sampe mama ku heran terus cek ke dokter, kata dokternya ga ada apa apa, mungkin organ dalamnya lagi mencerna makanan, gitu aja masa 😭"
2022-03-07 09:28:58,leexnecoo,"ini kalo ternyata mas nya sakit terus butuh dokter, trus ternyata dokternya mbaknya tadi halal buat dibalik ""i dont care btw"" https://t.co/VPYpWZKxKv"
2022-03-07 09:28:01,bukannkw,"Tapi kan emng tulisan di bungkus obatnya sesudah ya. Trus kata dokternya “ ikutin kata pa dokter jngn ikutin kata susternya” marah2 bercanda gtu si dokternya asik. Iya kayanya salah suster yg ngelingkarin tulisan sesudahnya, entah lupa apa gatau. Tapi gpp gw juga"
2022-03-07 09:27:07,oohlalalostyou,"belum lagi pada saat dijahit setelah menikah dokternya malah bilang seperti ini ""kita rapetin ya, biar Bapak senang,"""
2022-03-07 09:24:02,jaeminiiewiin,"@markeli49901488 Dokternya nyaranin buat pasang ring, pas kontrol 1 bulan lalu, cuman ya karna ragu, ditambah omongan"" org jadi bkin down.."
2022-03-07 09:17:09,Amaris544572201,Dokternya kaya pernah liat.. #PernikahanPalsu
2022-03-07 09:15:03,zrrayn_,"@jcmnz_ Ndak tau, dokternya ndak bilang"
2022-03-07 09:12:48,luckyshownu,Oon bgt gue dr kmrn ternyata salah chat2an buat reservasi 😭 trus udh sampe ditempat dokternya ga ada😪😭
2022-03-07 09:10:39,Lyviia_Putri,"Dokternya kurang ramah, tp yg paling bagus cuma dia 😩"
2022-03-07 09:08:07,toscalines,Heu degdegan di-mention dokternya langsung. Seneng tapi degdegan Ya Allah
2022-03-07 09:06:30,DEOBIYAGI,dokternya kg dateng2 anjrut jadwalnya jam 4😖
2022-03-07 09:05:06,svtwonnwoo,"@wonjcng_ Dokternya sibuk, gak main wasaf."
2022-03-07 09:00:53,ibontang,"Di rumah sakit banyak tabung oksigen, tapi waktu aku sesek napas, aku bilang sama susternya, aku cuma butuh kamu. soalnya kamu oksigen aku"
2022-03-07 08:58:15,wyndgn,Dokternya ngerujuk ke ahli jiwa 👌
2022-03-07 08:57:24,nirlahasan,"@sinchan2993 Kayaknya ga keburu deh, dokternya belom dateng juga nih. Mana belom beli bahan2 nya gue 😑"
2022-03-07 08:55:11,bestpaula660,buset ini dokternya baru dateng
2022-03-07 08:54:42,gmenstrualcup,"Bahkan bisa nimbulin rasa nyeri dan luka, dan hal ini biasanya dihindarin sama dokternya. Dokter bakalan nyaranin buat tumor segera diangkat

Ada beberapa macam pembedahan tergantung dari besarnya si tumor ini :
-Lumpektomi : ngambil tumor sama sebagian jaringan payudara -c https://t.co/eAi0DI9ugg"
2022-03-07 08:41:45,AndrnVania,"Seneng aja gt diingetin.. selain dokternya yg enak, pelayanannya jg better dibanding rs lain di depok wkwkwkwk https://t.co/mOhfLMTzVm"
2022-03-07 08:40:09,OmbudsmanJambi,"Kemudian ia mengatakan, bahwa pelayanan di RSRM harus ada kepastian. Terutama kepastian dalam mendapatkan pelayanan kontrol oleh dokter. Jangan sampai ada pasien yamg lama menunggu antrian, atau dokternya tidak jelas keberadaannya."
2022-03-07 08:36:59,yepiamaoi,Hbku cuma 7.6 kata dokternya harus minum obat wkwkwk sedih
2022-03-07 08:36:47,la_lalijah,"Ke ruang konseling lumayan lama nunggunya.

Aku konselingnya sama dokter perempuan, ruangannya juga nyaman dan intim rasanya.

Ditanya apa yg perlu aja kok, dokternya ramah dan baik. Ga ada aura ataupun kata2 yg bakal bikin kita ngerasa terpojok."
2022-03-07 08:33:35,not_racheal,@0306florie minta tolong susternya beliin ke mcd
2022-03-07 08:26:03,martiniblw,Sksksk disuru cari masalah mulu sama dokternya🥁😬😾
2022-03-07 08:25:46,sang_alang,"@mbahndi Sama dok , kecuali ada permintaan khusus dari dokternya"
2022-03-07 08:24:30,sinoatreal,"Aku yg tiba tiba kepikiran, kalo org awam dikasih treatment macem² bingung jg ya harus gini gitu, kenapa gini gitu. Jd dokternya harus pinter jelasin 👍
Kepikiran jg kl nnti px penunjang ngga yg penting bgt kek mubazir buang buang duit yak. Hrs bs diagnosis dgn cermat tepat"
2022-03-07 08:16:54,rhmongg,"waktu kontrol jahitan, 
👩🏻‍⚕ : ada rencana nambah anak lagi? 
👧🏻 : enggaaaaaaaak dok hehehehehehe
👨🏻 : dua anak cukup dok
👩🏻‍⚕ : kalau ada rencana nambah dan sc lg nanti ingetin dokternya suruh bedah ke atas ya mbaak
👧🏻 : *batinku menangis wkwk*"
2022-03-07 08:14:49,conz_let,Jam segini masih operasi dokternya 🙈 jam berapa ini kontrolnya https://t.co/TZDebQ1TsU
2022-03-07 08:12:23,iricbsk,"cmiiw ya, tp stlh googling dampak preeklamsia bagi janin itu hasilnya gini. Apa penulis sesusah itu cari info di google smpe buat cerita ngarang?Andin slma ini rutin periksa kandungan &amp; dokternya sllu blg bayinya baik2 aja. Kok bs skrg blg organ blm berkembang? 
#IkatanCinta https://t.co/qZ9AGxXsUd"
2022-03-07 08:12:09,taureansxo,janji sama dokter jam 4 trs dimajuin jadi jam 3 tp dokternya ga dtg2 :)
2022-03-07 08:08:28,viamaliaa,@sambateveridei Iya eh rame sejak tadi di temlen. Ga teliti si mba dokternya:”) cape kali ya
2022-03-07 08:03:29,kegojoan,gw bingung knp setiap operasi besar di ghost dr dokter bedahnya cuma 2 orang anjir? ya emang sih drakor.. tp aslinya kalo bedah bedah gitu biasanya bnyk gak sih dokternya?
2022-03-07 08:02:26,sharindeepity,@xolovedd atau kalau nggak mibta dokternya matiin saraf giginya
2022-03-07 07:59:02,gaonimm,dikasih obat ini sama dokternya https://t.co/p89XBi40YE
2022-03-07 07:51:40,de_inspirit,"Yaaah lupa bilang ke dokternya kalo si ade gak cocok sama omeprazole 😭😭 Jadi gak enak perutnya,"
2022-03-07 07:48:26,roronoafris,"Harusnya minggu lalu anak bayi kudu vaksin MR. Tapi karena datengnya dalam keadaan sakit, kata dokternya dipending dulu. Heuuuuh."
2022-03-07 07:47:06,klarfess,"Dokternya : saya penasaran sama hasil rontgentnya, besok2 d bawa ya?
W : (senyum doang. Ga udah penasaran dok, saya g yakin bakal dateng lagi WKWKWKWKWKW)"
2022-03-07 07:15:06,undomieal,"La dokternya bilang “posttest dulu yuk ada 10 soal” “saya taruh di kolom chat ya” “nanri hasilnya diliat di skill lab” wkwkw aku nangkepnya ini posttest habis kuliah, nanti hasil realnya ps praktek skill lab"
2022-03-07 07:08:23,flyingdaffe,@pendiambgtlohh Dokternya siapa sih 😭😭😭
2022-03-07 07:05:56,Sanudin0809,"@chrisaff Oh..gitu,kadang aku juga di punggung suka jerawat kata dokternya Krn hormon,kadang hilang nanti muncul Lg.
Jadi binggung juga gmn cara hilanginnya.🙃🤭"
2022-03-07 06:48:46,nishizip,"Ini sebuah kemajuan, aku medival check up desember apa januari ya trs kata dokternya masaah ginjal. Dsri situ aku gaperna minum es boba gtgt lagi wkdjsj, keren. Padahal tadinya gabisa pisah dari es gtan tiap hari gofood wkwk"
2022-03-07 06:45:06,Jeonggugy,"@debby_kemala801 Yaudah kak.. tolong dibilangin ke temen dokternya... 

Tolong banget ini mah, tolong jangan mojokin pihak banknya karena ngga nyasih dia jaminan uang dia bisa kembali dan harus nunggu 10 hari padahal dia nasabah dengan payroll setiap bulan 🙏🏻🙏🏻"
2022-03-07 06:40:43,apry23,di rumah-rumah sakit banyak pasien menjerit lantaran dipersulit dan dokternya pada singit
2022-03-07 06:38:43,pisesa08,"@indiratendi @belindch Humpty Dumpty kan jatoh dan pecah berkeping-keping, kak. Pasien pertama itu cerita ttg lirik nursery rhymes dan dokternya bingung. Pasien keduanya humpty Dumpty, bakal tambah bingung."
2022-03-07 06:35:21,Nasikin_MA,Masih antri di poli Jantung karena dokternya belum datang. https://t.co/0zL2AcThxo
2022-03-07 06:33:23,Jeanne_Gw,Kiyowo dokternya pake tali lanyard L4kesma doong buat gantungin stempel 😁😁 harusnya w tempelin pin BurHan di tas yaah biar bisa sok akrab wkkwkwk
2022-03-07 06:31:41,MeAquariusgirl,"Btw, sblum andin hilang kesadaran itu dia kejang dulu kan? Ini andin udh bkn preeklamsia lg ya @MNC_Pictures tp udh eklampsia dan penanganan dokternya jg aneh bgt anjir ini cuma di taro di ICU di liatin tanpa tes apapun untuk memastikan keseluruhan, ih goblog bgt deh #IkatanCinta"
2022-03-07 06:31:33,ssttitsme,"@Abecasidy oo gitu, aku agak ke arah senen lagi si ambilnya.. udah terlanjur di rs swasta pengen pindah susah ya, d tahan2 ama dokternya"
2022-03-07 06:26:11,nctyyonghua_,AOWKWKWKW KLINIK WIBU😭 gimana testimoni kliniknya mbar? itu dokternya punya cara tebas satu dimensi gak?💀 https://t.co/EPd7dwriJb
2022-03-07 06:19:02,glamelgnt,"⠀

Hari senin baru berjalan setengahnya, namun energi Laura sudah banyak terkuras akibat memerhatikan si kecil. 

""Tidur ya? Minum air putih mau? Minum teh? Mami will make it for you.. Don't cry, I know your head is hurt right now. Nanti ya ke dokternya...""

⠀ https://t.co/7SSFT27Clt"
2022-03-07 06:18:18,iamanastronout,"priksa lagi tapi dokternya beda, trus dibilang "" pie iki kok mambu bakar"" tapi gaono sing rokok, kok medeni pasienku "" wkwk aku maleh awale b aja ga mikir ng ndi"" maleh mikir yoan :"") wes seminggunan tulung"
